last_name,first_name,name,team,player_id,year,AB,PA,BB.,AVG,SLG,OBP,CSSB.,SB.,HBP.,SacBunt.,SacFly.,SweetSpot.,Barrel.,SolidContact.,Flare.Burner.,Under.,Topped.,Poor.Weak.,HardHit.,OutofZoneContact.,InZoneContact.,Whiff.,StraightAway.,Popup.,SprintSpeed
Williams, Justin,Justin Williams,STL,642211,2021,-0.540813513,-0.523519411,1.151974515,-0.616897712,-0.526184908,-0.017459899,-0.261420926,-0.57571644,-0.245419059,-0.702738134,-1.024238431,0.68790947,0.931392206,0.031050505,1.485841698,-0.939360577,-0.006480736,-0.544124518,1.448643084,-0.710800103,-0.37218129,1.038819806,1.029237099,-1.150808286,0.151723519
Wong, Kean,Kean Wong,LAA,642221,2021,-0.856597598,-0.861280578,-1.104682066,-0.524517203,-0.720819195,-1.00317144,0.504037168,-0.57571644,-0.755223947,1.74447806,-1.024238431,0.833288934,0.040177703,-0.84215286,-0.058774434,-0.960282894,0.100232732,1.057233832,-1.495787889,-0.912863266,0.940791594,-0.038920535,1.285704735,-1.001810367,0.493978112
Mejia, Francisco,Francisco Mejia,TB,642336,2021,0.160334199,0.142488524,-0.360465534,0.702823845,0.551254898,0.553804744,-0.629532178,-0.57571644,1.009768435,0.113000596,0.425378857,0.441882684,-0.347306863,-0.251456466,0.167591723,0.713502452,-0.249011344,-0.182527471,-0.387668706,1.407379255,0.74436258,-0.882369497,-0.509568715,1.169302173,0.151723519
Siri, Jose,Jose Siri,HOU,642350,2021,-0.931529415,-0.94215297,-1.344751915,1.283501331,1.892841236,0.845037699,2.573769593,2.442185458,2.095521812,-0.702738134,-1.024238431,1.560186255,2.132594362,0.390604832,-1.057448657,0.00214368,0.148738853,-0.483858343,0.870838081,0.452805005,-1.054513655,0.921674116,0.05912039,0.019889652,2.091166214
Sierra, Magneuris,Magneuris Sierra,MIA,642423,2021,-0.059108978,-0.104885852,-0.216423625,0.306907378,-0.477526336,0.094552776,1.747940611,2.410776928,-0.755223947,1.74447806,-1.024238431,-0.508675351,-1.19977291,-1.227389638,0.513798787,-0.228001805,0.740513537,0.136022308,-1.187097545,0.410998833,0.661655626,-0.706650963,-0.052387277,0.807450083,1.235529731
Peralta, Freddy,Freddy Peralta,MIL,642547,2021,-0.947586232,-0.961181768,-1.296737945,-1.501111156,-1.693990632,-1.798461433,-0.629532178,-0.57571644,-0.755223947,1.74447806,-1.024238431,-0.396844994,-1.19977291,-1.38148435,-0.471559779,-2.048243368,2.971795131,0.006880506,-1.234588367,-0.376350731,-3.204894441,1.366827735,0.393643393,-0.490960357,-2.072931338
Rosario, Amed,Amed Rosario,CLE,642708,2021,1.766015985,1.62197758,-0.552521413,0.993162588,0.502596326,0.553804744,0.30829845,0.602351703,-0.398880718,-0.702738134,1.1501875,0.128757684,-0.657294517,-0.200091562,0.939899789,-0.541836557,0.798720883,-0.578562332,0.7679413,0.550352738,0.651317257,-0.378643034,0.505151061,-0.46967494,1.577784324
Adames, Willy,Willy Adames,MIL,642715,2021,1.482345536,1.464989996,0.647827832,0.729218277,1.003084494,0.733025024,0.025681634,-0.118463473,-0.755223947,-0.702738134,1.1501875,0.475431791,1.008889119,0.570381995,0.18090738,0.504279284,-0.782578682,-0.423592169,0.862922944,-0.257899912,-0.237782491,0.535093342,-0.286553379,-0.320677021,0.722147841
Gutierrez, Kelvin,Kelvin Gutierrez,BAL,642721,2021,0.278084197,0.228118116,-0.28844458,0.333301809,-0.143867557,0.228967986,-0.471458862,-0.57571644,0.191803445,-0.702738134,-1.024238431,-0.363295887,-0.50230069,0.596064447,0.087697786,-0.813826676,1.400196791,-0.604390692,0.878753218,-0.292738388,0.093045322,0.347660239,0.215231125,-0.363247855,0.893275137
Alcantara, Sergio,Sergio Alcantara,CHC,642727,2021,-0.000233979,0.037830135,1.007932605,-0.023023011,-0.067404087,0.340980661,-0.099090608,0.090604639,-0.207433609,0.113000596,0.425378857,0.229405006,-0.541049147,0.005368053,1.29942251,-0.06062327,-0.200505222,-0.311669273,-0.015657266,-0.362415341,-0.165413907,0.23051455,0.326738793,0.126316737,0.265808383
Estrada, Thairo,Thairo Estrada,SF,642731,2021,-0.530108968,-0.547305408,-0.19241664,0.874387648,0.989182045,0.688219954,-0.009983758,0.202537367,0.303007411,-0.702738134,-1.024238431,0.318869291,0.175797301,0.981301226,-0.724557249,-0.384919181,0.759915986,-0.251403099,0.071409242,0.445837309,1.261281038,-1.058088031,-0.297704146,0.935162585,1.007360002
Leyba, Domingo,Domingo Leyba,BAL,642736,2021,-0.712086237,-0.718564592,0.167688134,-1.210772413,-1.221307363,-0.82395116,-0.629532178,-0.57571644,-0.027689858,-0.702738134,-1.024238431,0.21822197,-0.289184178,-0.970565119,-0.391665842,1.236560372,-0.316919914,0.032708866,-1.44038193,0.222871061,0.62030215,-0.09749338,0.192929592,0.552025078,-0.190531075
Wynns, Austin,Austin Wynns,BAL,642851,2021,-0.481938515,-0.514005012,-0.432486489,-0.286967323,-0.199477354,-0.465510599,-0.203619295,-0.040700432,-0.755223947,1.74447806,-1.024238431,-0.765885172,-0.61854606,-0.611010792,0.167591723,0.514740442,-0.093791755,0.084365587,-0.538056309,0.410998833,1.261281038,-0.870654928,-0.598774849,-0.171679101,-0.932082694
Benintendi, Andrew,Andrew Benintendi,KC,643217,2021,1.460936445,1.384117604,-0.216423625,0.913979295,0.731986736,0.576207279,0.702539342,0.211718358,-0.495583545,-0.35313582,0.839555223,0.855655005,0.524533411,0.339239928,0.5404301,0.514740442,-0.646761541,-0.50107725,0.744195889,1.072929883,0.258459229,-0.648078119,0.259834192,-0.554816608,0.493978112
Cooper, Garrett,Garrett Cooper,MIA,643265,2021,-0.026995342,0.014044137,1.055946575,1.019557019,0.891864901,1.214679526,-0.342870382,-0.395669468,0.362268378,-0.702738134,1.1501875,0.631994291,0.892643749,0.36492238,1.059740696,-0.897515943,0.012921713,-0.423592169,1.496133906,0.376160357,0.227444122,-0.09749338,0.349040326,-0.874097864,-0.361658372
Craig, Will,Will Craig,PIT,643269,2021,-0.856597598,-0.866037777,0.023646224,0.135343576,-0.25508715,0.060948973,-0.629532178,-0.57571644,-0.755223947,-0.702738134,-1.024238431,-0.217916423,-0.172938809,-0.7137406,-0.791135531,-0.311691072,1.138263734,0.127412855,-1.424551656,0.250741842,-0.113722061,0.066510585,-0.643377916,-0.895383281,-0.418700804
Dubon, Mauricio,Mauricio Dubon,SF,643289,2021,-0.241086247,-0.285659434,-0.672556338,0.438879534,0.28015714,0.072150241,0.41816798,0.411345184,-0.381730494,-0.702738134,1.1501875,-0.083719994,-0.347306863,0.313557476,-0.058774434,0.556585076,-0.132596652,-0.208355831,-0.292687061,0.801189768,0.37218129,-0.648078119,-0.152744178,0.275314657,0.665105409
Jansen, Danny,Danny Jansen,TOR,643376,2021,-0.192915793,-0.200029842,0.167688134,0.214526869,0.947474697,0.296175591,-0.629532178,-0.57571644,0.266872668,1.74447806,-1.024238431,0.441882684,0.447036498,1.340855553,-0.245193622,0.598429709,-0.996005617,-0.165308564,0.862922944,0.85693133,-0.062030215,-0.320070189,-0.844091718,1.573725097,0.493978112
Kemp, Tony,Tony Kemp,OAK,643393,2021,0.588516009,0.713352469,1.320023409,0.953570941,0.565157347,1.192276991,0.277830914,0.336120324,0.300341842,0.384913506,0.183775976,0.900387148,-1.006030626,0.313557476,0.753480601,1.006414887,-0.869889701,-0.208355831,-0.941728297,1.428282341,0.961468332,-1.479812512,0.75046793,-0.10782285,-0.07644621
Kiner-Falefa, Isiah,Isiah Kiner-Falefa,TEX,643396,2021,2.220959157,2.045368339,-0.840605232,0.847993217,0.141132649,0.452993336,0.982078599,1.043840239,0.379600265,0.113000596,0.425378857,0.06165947,-0.889785257,-0.482598533,0.820058883,-0.479069607,0.76961721,-0.277231459,-0.395583843,1.302863826,1.561093744,-1.585243633,0.081421924,-0.554816608,0.722147841
Long Jr., Shed,Shed Long Jr.,SEA,643418,2021,-0.583631694,-0.599634603,-0.048374731,-0.11540352,0.161986323,-0.174277644,-0.189952016,-0.023532102,-0.755223947,1.74447806,-1.024238431,-0.687603922,-0.405429548,0.724476707,0.567061413,-1.514724289,1.448702913,-0.423592169,0.142645475,-0.236996826,0.206767383,0.160227137,0.259834192,-0.874097864,-0.133488643
McNeil, Jeff,Jeff McNeil,NYM,643446,2021,0.888243275,0.851311255,-0.19241664,0.584048905,0.161986323,0.531402209,-0.228736416,-0.198117824,0.884289412,-0.702738134,1.1501875,-0.050170887,-0.366681092,-0.277138918,0.660271007,0.242750323,0.042025386,-0.406373262,-0.03148754,0.877834415,0.982145071,-1.151804582,-0.297704146,0.232743823,0.151723519
Schwindel, Frank,Frank Schwindel,CHC,643524,2021,0.117516018,0.056858933,-0.336458549,1.573840073,1.767719195,1.113868119,-0.204412711,-0.219703535,-0.485558801,-0.702738134,-1.024238431,0.21822197,0.350165356,0.929936322,0.354010912,-0.018778637,-0.540048074,-0.216965285,0.47508123,0.47370809,0.951129963,-0.566076136,0.159477291,0.46688341,-0.304615939
Tauchman, Mike,Mike Tauchman,SF,643565,2021,-0.2892567,-0.266630636,1.055946575,-0.339756185,-0.373257968,0.128156578,0.88192159,0.373599707,-0.389552381,1.74447806,-1.024238431,0.654360363,-0.134190352,0.031050505,0.527114444,-0.123390221,0.003220488,-0.225574738,0.158475749,-0.648090846,-0.754700949,0.745955583,-0.175045712,-0.086537433,0.322850815
Chang, Yu,Yu Chang,CLE,644374,2021,0.090754655,0.018801336,-0.768584278,0.280512947,0.620767143,-0.051063702,-0.426353358,-0.320490722,-0.198703899,-0.702738134,1.1501875,0.788556791,0.175797301,0.441969736,0.487167475,0.828575194,-0.73407256,-0.569952878,-0.007742129,-0.33454456,0.630640519,-0.144351655,-0.543021015,1.318300092,0.893275137
Tromp, Chadwick,Chadwick Tromp,SF,644433,2021,-1.081393048,-1.089626156,-1.824891613,0.201329653,0.363571835,-0.555120739,-0.629532178,-0.57571644,-0.755223947,-0.702738134,-1.024238431,-0.25146553,0.175797301,-1.38148435,-0.045458777,1.968841461,-0.423633382,-0.776579762,-1.543278711,1.079897578,0.217105752,-0.753509239,-1.780756126,3.106275125,-0.002291049
Alcantara, Sandy,Sandy Alcantara,MIA,645261,2021,-0.867302143,-0.870794977,-0.696563323,-2.279746875,-1.978990839,-1.98888298,-0.629532178,-0.57571644,0.336077152,1.74447806,-1.024238431,-1.213206601,-1.19977291,0.339239928,-2.002860255,-2.518995496,0.682306191,2.667201635,-2.144829125,-3.010139539,-3.060157272,3.05372566,-1.189765487,-1.448804125,-1.274337287
Albies, Ozzie,Ozzie Albies,ATL,645277,2021,2.188845521,2.088183135,-0.168409655,0.68962663,1.051743066,0.430590801,0.907166964,1.032904074,-0.449786894,-0.702738134,1.1501875,0.643177327,0.563281868,0.49333464,0.114329098,1.163332263,-1.044511739,-0.552733971,0.253457393,0.933575978,0.196429014,-0.366928465,-0.609925615,0.190172988,0.95031757
Robles, Victor,Victor Robles,WSH,645302,2021,0.50823192,0.580150882,0.311730043,-0.049417442,-0.289843273,0.385785731,1.058744656,0.636141225,2.273210565,1.255034821,-0.589353245,0.117574649,-0.696042973,0.801524063,-0.005511809,0.640274343,-1.219133776,0.652589518,-0.522226035,0.104420242,0.268797598,-0.343499327,-0.69913175,1.084160505,0.893275137
Ford, Mike,Mike Ford,NYY,645801,2021,-0.856597598,-0.832737381,1.848177077,-0.973222533,-0.373257968,0.072150241,-0.629532178,-0.57571644,0.214821482,-0.702738134,-1.024238431,0.475431791,2.461956243,0.005368053,-0.737872906,0.587968551,-0.578852971,-0.544124518,1.171613288,0.055646375,-0.299812706,0.195370843,0.047969624,-0.299391604,-2.072931338
Devers, Rafael,Rafael Devers,BOS,646240,2021,1.985459162,1.983524745,0.407757983,0.953570941,1.399304293,0.901044036,-0.046956069,-0.209811153,-0.018924388,-0.702738134,1.1501875,0.430699648,1.628864426,0.49333464,0.114329098,-0.248924122,-0.297517466,-0.526905611,1.424897673,0.696674339,-0.062030215,-0.038920535,0.549754128,0.147602154,0.037638654
Naylor, Josh,Josh Naylor,CLE,647304,2021,0.069345565,0.014044137,-0.480500459,0.610443336,0.433084081,0.318578126,-0.447979716,-0.347656952,-0.196477784,-0.702738134,-1.024238431,0.06165947,0.233919986,0.262192573,-0.058774434,-0.238462963,0.624098845,-0.458029983,0.696705067,0.85693133,0.858084641,-0.788652946,0.694714096,0.360456325,-0.304615939
Toro, Abraham,Abraham Toro,SEA,647351,2021,0.615277372,0.608694079,0.167688134,0.425682318,0.252352242,0.486597139,0.407910488,0.293081632,0.548517122,-0.702738134,1.1501875,-0.128452137,0.233919986,-0.123044206,0.021119504,0.692580135,-0.355724812,-0.354716541,0.008088145,1.490991598,0.930453225,-1.222091996,0.248683425,-0.405818689,0.779190273
Diaz, Aledmys,Aledmys Diaz,HOU,649557,2021,0.395834195,0.342290905,-0.624542368,0.68962663,0.474791428,0.508999674,-0.494879974,-0.57571644,1.215275832,-0.702738134,-1.024238431,0.363601434,0.059551931,0.287875024,0.607008382,-0.133851379,0.187543751,-0.518296157,0.870838081,0.4597727,0.86842301,-0.648078119,-0.32000568,0.743593832,0.208765951
Urias, Luis,Luis Urias,MIL,649966,2021,1.444879628,1.536347989,0.839883711,0.557654474,0.75284041,0.789031361,-0.140586625,-0.137005497,0.470096609,-0.090934086,0.606581017,0.45306572,0.602030324,0.519017092,-0.151984028,0.169522215,-0.190803998,-0.251403099,0.530487189,0.926608282,0.392858028,-0.612934412,-0.063538044,0.850020917,-0.133488643
Diaz, Lewin,Lewin Diaz,MIA,650331,2021,-0.524756696,-0.566334207,-0.696563323,-0.023023011,0.794547757,-0.331095389,-0.629532178,-0.57571644,-0.755223947,-0.702738134,-1.024238431,0.441882684,0.757024151,1.212443293,-0.058774434,0.891342145,-1.131822757,-0.389154355,0.174306023,0.494611176,0.279135967,-0.015491397,-0.531870248,2.148431357,-0.703912965
Arraez, Luis,Luis Arraez,MIN,650333,2021,1.113038725,1.103442831,0.335737028,1.151529175,0.273205916,0.957050374,-0.311024673,-0.375667767,-0.4636028,-0.702738134,1.1501875,1.191146077,-0.754165658,-0.17440911,1.525788667,0.106755264,-0.103492979,-0.552733971,-0.253111376,1.867247142,1.519740267,-2.030397251,0.427095694,-1.108237452,0.037638654
Jimenez, Eloy,Eloy Jimenez,CWS,650391,2021,-0.037699887,-0.076342654,-0.168409655,0.557654474,0.697230613,0.352181928,-0.629532178,-0.57571644,-0.45287215,-0.702738134,1.1501875,-0.106086066,0.892643749,-0.559645889,0.327379599,-0.71967625,0.633800069,-0.561343425,0.949989451,-0.285770693,-0.031015107,0.675668169,-0.119291878,-0.235535353,0.43693568
Torres, Gleyber,Gleyber Torres,NYY,650402,2021,1.278959176,1.279459214,0.503785922,0.68962663,0.20369367,0.643414884,0.974628312,0.834844496,-0.619868806,0.113000596,0.425378857,0.699092505,0.3114169,0.108097861,0.79342757,0.06491063,-0.346023587,-0.397763808,0.150560612,0.348289576,0.134398799,-0.2029245,0.192929592,-0.150393684,0.151723519
Castro, Willi,Willi Castro,DET,650489,2021,1.032754636,0.965484044,-0.600535383,0.174935222,0.099425302,-0.006258632,0.821994311,0.686605477,0.486434207,0.520869963,0.062974534,0.486614827,-0.192313037,-0.636693244,0.500483131,-0.154773696,0.303958442,-0.139480203,-0.348093021,-9.52E-05,0.341166182,0.148512568,-0.241950312,-0.065252016,1.121444866
Diaz, Yandy,Yandy Diaz,TB,650490,2021,1.311072812,1.398389202,1.248002454,0.650034983,0.349669386,0.912245304,-0.486931543,-0.486151627,-0.367922968,-0.702738134,1.1501875,-0.217916423,0.156423073,-0.04599685,-0.018827465,-0.25938528,0.740513537,-0.440811076,0.538402326,0.745448206,0.858084641,-1.022944324,0.415944927,-0.235535353,-0.133488643
De La Cruz, Bryan,Bryan De La Cruz,MIA,650559,2021,-0.112631704,-0.133429049,0.143681149,1.177923606,0.627718368,0.945849106,-0.280231609,-0.356327204,-0.436304907,-0.702738134,1.1501875,0.508980898,-0.15356458,0.36492238,1.366000791,-0.238462963,-0.229608895,-0.483858343,0.665044518,-0.062804444,1.013160178,-0.331784758,-0.074688811,-0.001395765,0.836232705
Rengifo, Luis,Luis Rengifo,LAA,650859,2021,-0.24643852,-0.271387835,-0.696563323,-0.075811874,-0.185574905,-0.331095389,-0.33339397,-0.203718577,-0.020031613,0.765591582,-0.154468059,-0.117269101,0.040177703,-0.482598533,-0.351718873,0.148599898,0.313659667,-0.044776215,-0.538056309,0.703642034,-0.010338369,-0.132637086,0.661261796,0.062460486,0.779190273
Pozo, Yohel,Yohel Pozo,TEX,650968,2021,-0.781665781,-0.808951383,-0.888619202,1.019557019,0.287108365,0.452993336,-0.629532178,-0.57571644,-0.755223947,-0.702738134,-1.024238431,0.564896077,-0.599171832,-0.17440911,1.059740696,0.096294106,-0.01618196,-0.371935448,0.293033078,0.801189768,1.312972884,-1.058088031,0.71701563,1.55243968,-0.932082694
Adams, Riley,Riley Adams,WSH,656180,2021,-0.647858966,-0.604391803,1.175981499,0.201329653,0.328815712,0.968251641,-0.629532178,-0.57571644,2.736939568,-0.702738134,-1.024238431,1.481905005,1.435122142,-0.071679302,-0.644663311,-0.217540647,0.255452321,-0.191136924,0.680874793,-1.031314085,0.713347472,0.265658257,-0.197347245,-1.448804125,-0.247573507
Allen, Greg,Greg Allen,NYY,656185,2021,-0.979699868,-0.94691017,0.671834817,0.834796001,0.662474491,1.629126424,2.771855472,3.696980899,6.520116732,-0.702738134,1.1501875,1.918043397,0.350165356,-0.354186273,0.300748287,1.247021531,-1.645987647,0.256554657,-0.77551042,0.369192662,1.188912454,-0.940942342,0.293286493,1.105445922,0.665105409
Bradley, Bobby,Bobby Bradley,CLE,656252,2021,0.133572836,0.152002923,0.335737028,0.016568635,0.75284041,0.251370521,-0.629532178,-0.57571644,0.746781842,-0.702738134,1.1501875,0.755007684,2.055097449,0.005368053,-0.032143121,-0.207079488,-0.394529709,-0.311669273,0.562147737,-0.815315532,-0.899438117,1.437115149,0.103723458,-0.171679101,0.151723519
Chapman, Matt,Matt Chapman,OAK,656305,2021,1.65361826,1.783722365,1.272009439,0.042963067,0.460888979,0.475395871,-0.280943408,-0.312985849,-0.306071095,-0.702738134,1.1501875,0.13994072,1.454496371,-0.148726658,-0.671294624,1.18425458,-0.714670112,-0.466639436,0.625468833,0.083517156,-0.568610304,0.546807911,0.282135726,0.637166747,0.779190273
Chavis, Michael,Michael Chavis,BOS,656308,2021,-0.530108968,-0.585363005,-1.632835734,0.544457258,0.419181631,-0.151875109,0.647327816,-0.041068349,-0.191971776,-0.702738134,1.1501875,0.60962822,-0.231061494,-0.097361754,-0.231877966,-0.029239795,0.682306191,-0.561343425,0.720450478,-0.620220065,-0.465226612,1.120821788,-0.676830216,-0.384533272,1.121444866
Deichmann, Greg,Greg Deichmann,CHC,656364,2021,-1.017165776,-1.027782562,-1.056668096,-0.973222533,-1.41594165,-1.238398057,-0.629532178,-0.57571644,-0.755223947,-0.702738134,-1.024238431,0.743824648,-1.19977291,0.236510121,0.43390485,2.711583708,-1.985530498,-0.234184192,-1.685751178,-0.912863266,-0.816731164,1.331684029,-2.773174368,1.211873007,-0.002291049
Diaz, Isan,Isan Diaz,MIA,656371,2021,0.096106928,0.147245724,1.103960545,-0.181389598,-0.380209192,0.217766718,-0.292899999,-0.364283995,-0.503989183,-0.090934086,0.606581017,-0.363295887,-0.405429548,-0.020314398,0.393957881,0.431051175,-0.006480736,-0.371935448,0.213881708,-0.634155456,0.103383692,0.476520498,-0.030085744,-0.703814528,-0.532785668
Ellis, Drew,Drew Ellis,ARI,656403,2021,-0.808427144,-0.780408186,1.055946575,-1.01281418,-0.929355932,0.060948973,-0.629532178,-0.57571644,2.610716784,-0.702738134,-1.024238431,-0.519858387,-0.73479143,-0.148726658,-0.671294624,1.717773659,-0.423633382,-0.165308564,-0.601377405,-0.188222959,-0.444549874,0.406233084,-1.513137723,1.595010514,0.151723519
Fairchild, Stuart,Stuart Fairchild,ARI,656413,2021,-1.097449866,-1.094383355,-0.408479504,-0.973222533,-0.950209605,-0.409504262,-0.629532178,-0.57571644,3.353203689,-0.702738134,-1.024238431,0.274137149,-1.19977291,0.750159159,-0.671294624,0.964570254,0.032324161,-0.061995122,-1.353315423,-0.08370753,-0.299812706,0.617095325,-0.453814881,0.317885491,-0.002291049
Flaherty, Jack,Jack Flaherty,STL,656427,2021,-1.08674532,-1.051568559,2.784449488,-1.171180766,-0.296794497,-0.028661167,-0.629532178,-0.57571644,-0.755223947,1.132674011,-0.480631948,2.141704112,0.175797301,0.441969736,-0.045458777,-1.023049844,-1.122121533,1.685723937,-0.411414117,0.863899025,0.217105752,-1.011229755,-1.780756126,1.595010514,-0.002291049
Gilbert, Tyler,Tyler Gilbert,ARI,656457,2021,-1.129563501,-1.122926552,-1.824891613,-2.728452204,-2.340454516,-3.041802126,-0.629532178,-0.57571644,-0.755223947,1.74447806,-1.024238431,-3.449813742,-1.19977291,-1.38148435,-2.895009228,-2.518995496,-1.257938674,6.110983032,-2.675143306,-1.574794316,-2.026320356,1.64797739,0.293286493,-1.448804125,-0.002291049
Gittens, Chris,Chris Gittens,NYY,656467,2021,-0.985052141,-0.965938968,1.992218986,-1.263561275,-0.991916953,-0.241485249,-0.629532178,-0.57571644,-0.755223947,-0.702738134,1.1501875,-1.582246779,0.408288041,0.750159159,-0.671294624,-1.211350695,0.439775583,0.661198971,0.625468833,-0.397253817,-0.403196397,0.781099289,-1.379328522,-0.554816608,-0.817997829
